p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.505202825385421	0.998	0.978	0	13	RPL35A
0	0.5046657026167214	0.998	0.983	0	13	RPS2
0	0.5019272619391755	1	0.992	0	13	EEF1A1
0	0.49888942993091057	0.999	0.979	0	13	RPS23
0	0.4852979801557691	0.998	0.983	0	13	RPL37
0	0.48425503725503827	0.997	0.982	0	13	RPL21
0	0.4826236299451905	0.999	0.98	0	13	RPLP2
0	0.47914766491376426	0.997	0.977	0	13	RPL12
0	0.46866614750764946	0.998	0.986	0	13	RPL28
0	0.4683423626236367	0.999	0.991	0	13	RPLP1
0	0.4618612839943852	0.996	0.973	0	13	RPS13
0	0.45574945066836126	0.999	0.979	0	13	RPS15
1.5308105686076363e-307	0.5463398487750899	0.992	0.952	5.60291976216081e-303	13	RPL36A
7.484829895161093e-294	0.8382507255486051	0.778	0.445	2.739522589927912e-289	13	LDHB
9.2168887258878e-292	0.544799343717262	0.993	0.952	3.3734734425621933e-287	13	RPS10
6.586919964176457e-291	0.48967089241062123	0.995	0.957	2.410878576088225e-286	13	RPL38
7.870206013378418e-291	0.4559046215550069	0.996	0.974	2.8805741029566347e-286	13	RPL17
1.0173604334370022e-285	0.4508893795735398	0.996	0.976	3.7236409224227716e-281	13	RPL6
1.0794028281297714e-283	0.45229822776544726	0.999	0.972	3.950722291237776e-279	13	RPL7A
6.674925003362733e-280	0.4661217312017758	0.994	0.972	2.443089300480794e-275	13	RPL29
3.9561817822662306e-279	0.47118342116306255	0.997	0.976	1.448002094127263e-274	13	RPL13A
1.0889858946519925e-276	0.5824081475631422	0.992	0.922	3.985797273015758e-272	13	RPLP0
7.576055575277804e-275	0.5652380869302323	0.981	0.914	2.772912101107429e-270	13	EEF1B2
6.777613041777396e-270	0.4530675984428276	0.996	0.964	2.4806741494209448e-265	13	RPL24
5.764235083486925e-263	0.4287306553255972	0.997	0.975	2.1097676829070495e-258	13	RPS7
2.4547988414439493e-256	0.4820478385587119	0.992	0.959	8.984809239568999e-252	13	RPL27A
1.2019191204437809e-253	0.45470242796201	0.995	0.966	4.3991441727362824e-249	13	RPL23A
9.009173130361449e-232	0.6793998268127233	0.934	0.742	3.2974474574435943e-227	13	SARAF
3.171327074959505e-217	0.7163399096515259	0.74	0.425	1.1607374227059285e-212	13	LEPROTL1
2.031563779651296e-215	0.42923112932714425	0.998	0.96	7.435726589901709e-211	13	RPL35
2.9866340326277833e-207	0.3275311523397644	0.998	0.979	1.093137922282095e-202	13	RPL26
1.1345796522848534e-202	0.40826081610908105	0.998	0.983	4.152674985327792e-198	13	RPS19
1.1803987535032986e-202	0.6197282304429528	0.407	0.166	4.320377477697423e-198	13	RCAN3
1.1197293419652314e-199	0.5920548039787481	0.912	0.715	4.098321364526944e-195	13	HINT1
1.0943526468432592e-195	0.35342495759156733	0.995	0.976	4.005440122711013e-191	13	RPL37A
6.296190801816605e-195	0.3329622452591723	0.998	0.978	2.3044687953728954e-190	13	FAU
3.067703558523006e-192	0.4378827224620796	0.989	0.938	1.1228101794550055e-187	13	RPS20
4.905913710541416e-190	0.519672121327651	0.95	0.845	1.7956134771952636e-185	13	EEF1G
5.738237709136677e-190	0.6699363398045626	0.721	0.409	2.100252383921115e-185	13	GIMAP7
3.781220745541122e-183	0.734334598027991	0.391	0.166	1.383964605075506e-178	13	SESN3
1.0340140049440104e-182	0.5782871820595096	0.401	0.167	3.784594659495573e-178	13	TRAT1
9.33579200109697e-181	0.5970822100952535	0.805	0.469	3.416993230321502e-176	13	CD2
3.717074729061627e-171	0.4045552570343234	0.985	0.928	1.360486521583846e-166	13	RPL7
2.226586508391032e-170	0.5176465805125252	0.949	0.793	8.149529279362016e-166	13	NPM1
2.6103588851985646e-166	0.39671268720191044	0.989	0.943	9.554174555715265e-162	13	RACK1
1.8126283282183898e-156	0.3809672337553822	0.988	0.942	6.634400944112128e-152	13	RPL27
7.028799329418043e-156	0.5414073175734262	0.842	0.628	2.5726108425602982e-151	13	GAS5
2.792519693501004e-155	0.4903316811264159	0.292	0.112	1.0220901330183024e-150	13	CAMK4
1.0812880415131543e-154	0.4448316903763043	0.966	0.854	3.957622360742296e-150	13	TOMM7
1.2316267172920562e-151	0.5416195836904774	0.494	0.243	4.507876947960655e-147	13	CCR7
1.3120548370000437e-145	0.3928528239873601	0.975	0.905	4.80225190890386e-141	13	RPL31
3.887871793437925e-145	0.5645549420940552	0.571	0.308	1.422999955116215e-140	13	TRAC
5.1968248902885166e-139	0.3109909257333161	0.996	0.971	1.9020898780945e-134	13	RPS9
5.249187211559536e-136	0.3268114893416234	0.995	0.965	1.9212550113029057e-131	13	NACA
1.2659982516173045e-129	0.46577835594501993	0.957	0.881	4.633680200744496e-125	13	PABPC1
3.0916050045339265e-122	0.531130862052851	0.763	0.504	1.1315583477094624e-117	13	TRBC2
2.22069236055708e-121	0.4586260671369149	0.843	0.649	8.127956108874968e-117	13	NOP53
8.789281202820361e-121	0.5334076796035254	0.81	0.63	3.2169648130442804e-116	13	FXYD5
3.334857415686045e-118	0.4865921930370962	0.611	0.393	1.2205911627152494e-113	13	RGS10
9.043845244758056e-112	0.32138433626315877	0.769	0.459	3.3101377980338963e-107	13	CD3D
8.953868978738393e-109	0.401509943386683	0.324	0.15	3.277205584908039e-104	13	PRKCQ-AS1
1.5714248675812658e-104	0.5224222614566301	0.466	0.262	5.751572157834191e-100	13	GIMAP4
4.983957002708853e-101	0.3324032884009167	0.972	0.905	1.8241781025614672e-96	13	EEF1D
9.554260417280788e-101	0.36631613927070905	0.977	0.902	3.496954855328941e-96	13	RPL23
1.0125823098753099e-100	0.40373272499836244	0.391	0.2	3.706152512374622e-96	13	LIME1
4.864524438599186e-100	0.39931644635527697	0.951	0.844	1.780464589771688e-95	13	RPS17
2.8524319900997274e-99	0.45328265409321244	0.32	0.156	1.0440186326964013e-94	13	P2RY10
3.802777822254275e-99	0.4670813444788209	0.686	0.472	1.391854710723287e-94	13	ZFP36L2
1.4459128213564754e-98	0.4012133721678899	0.252	0.111	5.292185517446836e-94	13	FLT3LG
5.1472107540398266e-98	0.4073296230375454	0.559	0.327	1.883930608086117e-93	13	SPOCK2
1.3263207832719633e-97	0.42682295648039803	0.868	0.715	4.854466698853713e-93	13	SNHG29
5.922112790386002e-96	0.4268828829030098	0.632	0.405	2.1675525024091806e-91	13	GPR183
7.217815067258319e-96	0.502094277644443	0.404	0.217	2.641792492767217e-91	13	ITM2A
9.165304281729353e-96	0.3763951817219904	0.538	0.31	3.35459302015576e-91	13	BCL11B
2.047885259995105e-95	0.4754284284447854	0.447	0.263	7.495464840108085e-91	13	PPA1
1.8504291495647663e-92	0.2621315065417056	0.994	0.966	6.772755730322002e-88	13	UBA52
1.9070938039250183e-92	0.43852273726536195	0.467	0.267	6.98015403174596e-88	13	OCIAD2
8.532932751279733e-92	0.3623067557473667	0.945	0.83	3.123138716295895e-87	13	COX7C
6.724275174971544e-91	0.39425984568724126	0.707	0.496	2.4611519567913348e-86	13	C12orf57
2.346525621788725e-87	0.3339403273537569	0.514	0.294	8.588518428308913e-83	13	CD3E
4.845982915916606e-86	0.34144357740122677	0.941	0.843	1.773678207054637e-81	13	RPL4
5.2286209997456424e-83	0.4274437689335844	0.403	0.231	1.9137275721169026e-78	13	MZT2A
2.3737378529099205e-82	0.4490903328517337	0.445	0.263	8.6881179154356e-78	13	ARID5B
7.403452719159588e-81	0.37253892302261127	0.889	0.728	2.7097377297396007e-76	13	SNHG6
2.484967008257782e-76	0.42522416199944146	0.753	0.586	9.095227746924309e-72	13	EIF3E
2.0663839204801424e-75	0.37261694962970826	0.314	0.165	7.56317178734937e-71	13	S1PR1
1.6932329507974038e-72	0.37085945250750596	0.392	0.225	6.197401923213577e-68	13	LAT
3.300946098890126e-72	0.3393653490149524	0.376	0.21	1.208179281654775e-67	13	GIMAP5
1.0257706235787299e-69	0.41131240345657294	0.411	0.25	3.7544230593605092e-65	13	TTC39C
2.371585037013728e-69	0.3737155102893168	0.767	0.601	8.680238393973946e-65	13	SNHG8
3.7826881412247535e-69	0.3680666243214965	0.694	0.523	1.384501686569672e-64	13	MZT2B
8.909367013571036e-67	0.41600419388952514	0.567	0.399	3.260917420637135e-62	13	NDUFV2
3.1350261205604656e-66	0.3434580175519699	0.686	0.497	1.1474509103863361e-61	13	SOD1
1.1378393364325948e-65	0.4028767041496113	0.45	0.288	4.16460575527694e-61	13	RALA
1.733112496733421e-64	0.3499151219597352	0.651	0.469	6.343365049293994e-60	13	ANP32B
2.187253262574314e-64	0.34286891862282054	0.39	0.231	8.005565666348248e-60	13	PIK3IP1
5.4352925634532135e-62	0.34946657688246274	0.872	0.721	1.9893714311495106e-57	13	FAM107B
1.685929502835162e-60	0.35502477812255995	0.5	0.33	6.1706705733269765e-56	13	PEBP1
7.548162892764253e-60	0.35833384024357406	0.334	0.196	2.762703100380644e-55	13	SELL
1.0261514936233046e-59	0.36197836419725027	0.56	0.386	3.755817081810657e-55	13	CREM
2.5013474702744953e-59	0.4124052701988503	0.339	0.204	9.15518187595168e-55	13	NOSIP
4.130358346569089e-57	0.2941395788544423	0.675	0.462	1.5117524584277524e-52	13	ETS1
5.024950126441187e-57	0.3123933484985594	0.279	0.153	1.8391819957787388e-52	13	FAM102A
2.940300449102584e-54	0.27708693290614006	0.31	0.177	1.0761793673760368e-49	13	CD6
2.6694613859100605e-53	0.3079416780127322	0.812	0.683	9.770495618569413e-49	13	COMMD6
4.650571605302428e-53	0.33544171264926415	0.372	0.233	1.7021557132567417e-48	13	CDKN1B
3.95524280399743e-51	0.2928817214925644	0.334	0.199	1.4476584186910994e-46	13	RASGRP1
1.476733160279536e-50	0.3038839202816861	0.641	0.475	5.40499103993913e-46	13	C19orf53
3.169428965707364e-48	0.4141192392562041	0.658	0.561	1.1600426957385523e-43	13	RPS4Y1
4.0811791631921464e-48	0.2794289960359362	0.728	0.566	1.4937523855199576e-43	13	NDUFS5
7.602715441066453e-48	0.29441553743903937	0.528	0.367	2.7826698785847327e-43	13	FYB1
3.254246721689366e-47	0.302958591460895	0.36	0.227	1.191086842605525e-42	13	S1PR4
3.444943266790907e-46	0.42692323794465725	0.931	0.86	1.2608836850781397e-41	13	RPS26
1.885218701221217e-45	0.2792134857455322	0.264	0.153	6.900088968339776e-41	13	GIMAP1
1.2158877822348076e-44	0.26270514369588804	0.613	0.457	4.4502708717576195e-40	13	HSPA8
2.1415384760272308e-44	0.25839361224954027	0.379	0.239	7.838244976107267e-40	13	PBXIP1
7.077588676032585e-44	0.2672342546635149	0.392	0.258	2.5904682313146865e-39	13	SEPTIN6
9.155626372778114e-44	0.28225511956529026	0.605	0.447	3.3510508087005176e-39	13	PDCD4
5.920298227693969e-43	0.36841113300274975	0.519	0.374	2.1668883543182696e-38	13	TRBC1
3.003439740265717e-42	0.2936922065709324	0.74	0.596	1.099288979334655e-37	13	NSA2
7.186028703206674e-42	0.27114358088023716	0.388	0.25	2.6301583656606747e-37	13	ABLIM1
8.325579641502073e-42	0.2536419933059797	0.401	0.264	3.0472454045861738e-37	13	HIST1H4C
1.8291225256139923e-41	0.31344653716994364	0.344	0.224	6.694771355999773e-37	13	YIPF5
3.5556726656202313e-40	0.26029780004522607	0.701	0.559	1.3014117523436608e-35	13	SNRPD2
4.327754241799762e-40	0.30618121681719623	0.51	0.378	1.5840013300411308e-35	13	SMDT1
1.5490357832841472e-39	0.2583628555857692	0.391	0.263	5.669625870398307e-35	13	C1QBP
4.537672889340055e-39	0.2665011294610844	0.535	0.399	1.6608336542273535e-34	13	APRT
6.796281652924156e-34	0.2559294196903439	0.726	0.594	2.4875070477867702e-29	13	EZR
5.498793841417768e-26	0.25412935353355337	0.627	0.521	2.0126135338973174e-21	13	MBP
2.4213568672573243e-23	0.2789962932973933	0.904	0.8	8.862408269848532e-19	13	ANXA1
0	1.0323252123093025	0.496	0.192	0	14	CD8A
0	0.952204735150656	0.83	0.458	0	14	CD3D
0	0.8679668112877366	0.979	0.53	0	14	CCL5
0	0.8613780333422465	0.4	0.127	0	14	CXCR3
0	0.8105773829871068	0.759	0.36	0	14	APOBEC3G
0	0.6013654975014857	0.997	0.976	0	14	HLA-A
0	0.5338687327123726	0.997	0.976	0	14	RPS3
1.1557151919268784e-300	0.8563255489516144	0.886	0.648	4.2300331739715674e-296	14	LDHA
5.067721879914034e-300	0.4539151793518341	0.938	0.469	1.8548368852673356e-295	14	NKG7
1.915307021158605e-299	0.532085031788438	1	0.989	7.0102152281426095e-295	14	HLA-B
2.974313301897023e-267	0.8727545546658376	0.312	0.095	1.0886284116273294e-262	14	GZMK
5.7576679141032404e-267	0.4798056268330546	0.998	0.983	2.107364033240927e-262	14	RPS19
8.154943071939595e-233	0.7439938442049373	0.386	0.144	2.984790713760611e-228	14	MXRA7
3.385271026206332e-231	0.6865245043850026	0.966	0.875	1.2390430483017795e-226	14	GAPDH
6.852104618457314e-229	0.7818820575609355	0.776	0.47	2.5079388114015614e-224	14	CD2
4.07258139259686e-228	0.45238388304585886	0.997	0.975	1.4906055155043766e-223	14	RPL3
9.901839596688375e-223	0.6671121505230961	0.561	0.248	3.624172310783912e-218	14	GZMH
5.3032377659473645e-222	0.5478160285126297	0.723	0.358	1.9410380547143948e-217	14	CST7
6.669235851359275e-207	0.40502785853116663	0.999	0.997	2.441007013956008e-202	14	MT-CYB
1.5683989326752328e-194	0.33228139868943796	0.999	0.99	5.74049693348462e-190	14	RPL41
2.8295419959059335e-194	0.77666754584549	0.308	0.111	1.0356406659215307e-189	14	CD8B
7.900159740229982e-186	0.5975480706286636	0.945	0.818	2.891537466521576e-181	14	PTPRC
7.765948718931127e-185	0.34693128275081087	0.999	0.991	2.8424148906159817e-180	14	RPS27
1.3783939488600466e-184	0.2924394317569696	1	0.998	5.045059692222657e-180	14	B2M
3.936729669348987e-183	0.5942348325706663	0.902	0.738	1.4408824262784226e-178	14	SEPTIN7
6.419380160764026e-180	0.7086004134018036	0.631	0.353	2.3495573326412413e-175	14	CD3G
1.140092476763809e-177	0.3978187962809052	0.993	0.966	4.172852474203217e-173	14	RPL23A
5.137795987104512e-176	0.4047794636529236	0.993	0.957	1.8804847092401225e-171	14	HLA-C
1.1102794447747124e-174	0.3853296810434452	0.999	0.999	4.063733795819925e-170	14	MT-ATP6
2.048542177466703e-169	0.3152395784586197	0.997	0.982	7.497869223745879e-165	14	RPS14
3.183145669370184e-157	0.3618590365002783	0.998	0.99	1.1650631464461808e-152	14	TMSB4X
3.631250609573852e-155	0.47698285136438834	0.96	0.887	1.3290740356101256e-150	14	HMGB1
2.1520226004278964e-148	0.3054735366478267	0.999	0.988	7.876617919826144e-144	14	RPS12
5.710435449382223e-148	0.5760587314994843	0.472	0.233	2.0900764788283874e-143	14	C12orf75
3.7118938173337745e-141	0.3277566799864191	0.996	0.972	1.3585902560823347e-136	14	RPL7A
6.5757849697688535e-140	0.6553370878149789	0.429	0.22	2.4068030567850982e-135	14	LYAR
4.546608999711106e-136	0.6794995657972029	0.677	0.494	1.664104359984262e-131	14	RABAC1
4.7871962714800646e-136	0.5177810651402777	0.487	0.25	1.7521617073244184e-131	14	GZMM
5.496458762950899e-136	0.6212183472372881	0.652	0.419	2.0117588718276587e-131	14	PCED1B-AS1
1.111907000000038e-129	0.5792440079911283	0.478	0.258	4.069690810700139e-125	14	CD96
3.99187582093905e-127	0.2893584804112752	0.998	0.986	1.4610664692219017e-122	14	RPS27A
4.8950839406136177e-126	0.3127232703716647	0.995	0.972	1.7916496731039902e-121	14	RPL14
1.9562490814632603e-125	0.2980110340240927	0.996	0.975	7.160067263063679e-121	14	RPS7
1.1880526232593393e-124	0.5590883066927423	0.409	0.206	4.348391406391508e-120	14	C1orf21
1.1958120444499554e-124	0.38864687303016243	0.969	0.916	4.376791663891282e-120	14	RPL36AL
4.373352956862548e-124	0.5582728541402759	0.536	0.309	1.6006909157412614e-119	14	TRAC
5.080611516564081e-122	0.5341219354399498	0.806	0.616	1.8595546211776195e-117	14	CXCR4
6.4523622983619985e-121	0.5574211912617599	0.512	0.294	2.361629124823475e-116	14	CD3E
1.6172226901371465e-118	0.2775737179327349	0.997	0.982	5.91919676817097e-114	14	RPS29
2.211059681766212e-115	0.4653462222317487	0.381	0.184	8.092699541232512e-111	14	SAMD3
2.1179283740817163e-107	0.26451479136074774	0.997	0.983	7.751829641976489e-103	14	RPS2
1.9621001884922407e-105	0.2642476875023556	0.995	0.973	7.181482899900451e-101	14	RPS4X
1.8701107209676516e-104	0.5349710817463542	0.372	0.191	6.844792249813702e-100	14	CMC1
3.0517658369448744e-104	0.3236291589554696	0.987	0.952	1.1169768139801934e-99	14	RPS10
4.795121916630846e-101	0.6745123562044943	0.915	0.811	1.7550625727060561e-96	14	CRIP1
1.6439305852484845e-100	0.5070985767758968	0.293	0.139	6.0169503350679786e-96	14	SH2D2A
2.206692652129976e-96	0.4921799110153535	0.315	0.159	8.076715776060926e-92	14	GGA2
2.3411105693954105e-92	0.4299194420640762	0.549	0.336	8.568698795044142e-88	14	IL32
3.6795824107138316e-91	0.4941986350708314	0.712	0.506	1.3467639581453695e-86	14	TRBC2
1.497783968943703e-90	0.521668438217797	0.387	0.217	5.482039104730847e-86	14	ITM2A
2.1168608520080413e-89	0.3935545278496724	0.88	0.782	7.747922404434632e-85	14	MYL12B
7.737729338699478e-89	0.46302797772370674	0.725	0.566	2.832086315257396e-84	14	NDUFS5
4.372555837972562e-87	0.3222969138668299	0.969	0.923	1.6003991622563375e-82	14	RPLP0
3.8848173319306347e-76	0.48673536564038966	0.323	0.182	1.4218819916599315e-71	14	SLBP
1.3219219004183675e-75	0.4034318416035678	0.584	0.404	4.838366347721267e-71	14	PLAAT4
2.2874594818716936e-75	0.4658134034128816	0.708	0.555	8.372330449598586e-71	14	TGFB1
7.816876660704241e-73	0.4264021334134962	0.753	0.62	2.8610550265843593e-68	14	CD99
7.918892195797619e-73	0.2839911866689082	0.98	0.921	2.8983937325838867e-68	14	RPSA
2.4438633012188535e-72	0.29919281667660824	0.949	0.905	8.944784068791126e-68	14	EEF1D
2.2599326554903713e-67	0.42373513034244026	0.284	0.155	8.271579512360308e-63	14	GCHFR
2.6455469240947282e-67	0.3153813901128961	0.914	0.841	9.682966296879115e-63	14	SRP14
4.8843350880803665e-67	0.431976136905738	0.453	0.298	1.787715485588295e-62	14	ABHD17A
1.0011532036181457e-65	0.43202295703658455	0.529	0.378	3.664320840562775e-61	14	ISCU
2.354874745238539e-64	0.4166300948064401	0.31	0.179	8.619077055047578e-60	14	ORAI1
5.503945467264814e-64	0.36207099516634544	0.269	0.142	2.0144990804735947e-59	14	NCS1
4.901109034257994e-63	0.3737471144775055	0.601	0.433	1.7938549176287685e-58	14	GNLY
3.4927197612624023e-62	0.4232296088440858	0.365	0.227	1.278370359819652e-57	14	S1PR4
4.183354430400513e-62	0.40030315587685594	0.446	0.289	1.531149555070892e-57	14	RORA
9.080518072666498e-62	0.31282052169214625	0.784	0.694	3.323560419776665e-57	14	OST4
1.956824511813617e-61	0.46607097015592625	0.538	0.374	7.16217339568902e-57	14	TRBC1
2.392260728583761e-61	0.4178836395205616	0.593	0.444	8.755913492689424e-57	14	FYN
6.964634058056973e-61	0.38815491960902304	0.676	0.55	2.5491257115894326e-56	14	GUK1
7.375971718949354e-61	0.3617900605973027	0.295	0.164	2.699679408852653e-56	14	SYTL3
2.116102463232767e-60	0.4182106458133925	0.507	0.367	7.745146625678251e-56	14	TRMT112
4.101860676872129e-60	0.453780938088058	0.565	0.434	1.501322026341968e-55	14	PLP2
3.3854120484170703e-59	0.3981068796601288	0.486	0.328	1.239094663841132e-54	14	SPOCK2
2.544679473885759e-58	0.4159703879920199	0.292	0.17	9.313781342369267e-54	14	TRAT1
3.368487089698076e-57	0.3410023940643647	0.62	0.443	1.2328999597003929e-52	14	IL7R
3.1623308709250584e-56	0.5612540292576258	0.36	0.234	1.1574447220672806e-51	14	ALOX5AP
5.552924405359929e-56	0.44106723393290914	0.423	0.295	2.032425861605788e-51	14	SNHG16
2.799538233252278e-55	0.39996647217907877	0.376	0.239	1.0246589887526663e-50	14	PBXIP1
3.8980252961915086e-55	0.43644594368892964	0.466	0.33	1.426716238659054e-50	14	PEBP1
4.308641614357563e-55	0.4024772645614334	0.321	0.195	1.5770059172710117e-50	14	AKNA
4.9510259784419594e-55	0.333774521518039	0.567	0.401	1.8121250183695415e-50	14	CLEC2D
5.220306688663575e-54	0.282449464089066	0.649	0.496	1.910684451117755e-49	14	CLEC2B
1.370014299085669e-53	0.5790735785077632	0.444	0.326	5.014389336083457e-49	14	PPP1R14B
3.4741519013372235e-53	0.3774245199536739	0.265	0.154	1.2715743374084371e-48	14	FAM102A
1.8079190583707574e-51	0.38608309607830127	0.483	0.344	6.617164545542809e-47	14	RNF19A
4.429539298992596e-51	0.36864813574687294	0.508	0.372	1.62125567882428e-46	14	PSMB9
5.567180227407001e-51	0.3733348110456096	0.536	0.387	2.0376436350332365e-46	14	CREM
6.114178031605185e-51	0.3959578629980023	0.469	0.339	2.237850301347814e-46	14	CCSER2
1.3709659315711247e-50	0.36310755278388085	0.294	0.177	5.017872406143474e-46	14	CD6
2.910129318607552e-50	0.31754621332230737	0.281	0.163	1.0651364319035501e-45	14	PTPN22
1.7719576596167034e-49	0.36602413395469857	0.425	0.293	6.485542229963096e-45	14	SEC11C
4.2318563308368244e-48	0.2647199520890229	0.382	0.253	1.548901735649586e-43	14	TUBA4A
4.5194039933229593e-48	0.2917111170482114	0.857	0.79	1.6541470555961364e-43	14	TMA7
5.171019827303744e-47	0.3137104448230055	0.801	0.698	1.8926449669914433e-42	14	ARHGDIB
1.1307569811220056e-46	0.34118080432604825	0.427	0.296	4.138683626604653e-42	14	ARPC5L
9.592664346243278e-45	0.38896320234923043	0.457	0.333	3.511011077368502e-40	14	DUSP2
1.0329379834195885e-44	0.3416861282893875	0.421	0.292	3.780656313114036e-40	14	RUNX3
9.15737270944997e-44	0.3860739248550735	0.448	0.334	3.351689985385783e-39	14	MCUB
1.2949347772799312e-43	0.3640651111270248	0.309	0.202	4.7395907783222763e-39	14	NAA50
1.7243166908787613e-43	0.2941615675119742	0.801	0.716	6.311171520285354e-39	14	SKP1
2.2292885046584974e-43	0.28886788828425125	0.576	0.428	8.159418855900566e-39	14	LEPROTL1
3.244741180269302e-43	0.35839691167541377	0.363	0.249	1.1876077193903672e-38	14	MXD4
